seq_id,result,probability
ENST00000371118.1|ENSG00000125703.15|OTTHUMG00000009142.5|OTTHUMT00000025335.2|ATG4C-202|ATG4C|665|UTR5:1-96|CDS:97-665|,lncRNA,0.904
ENST00000271002.14|ENSG00000142856.16|OTTHUMG00000013364.12|OTTHUMT00000037242.2|ITGB3BP-201|ITGB3BP|948|UTR5:1-82|CDS:83-616|UTR3:617-948|,mRNA,0.921
ENST00000611228.4|ENSG00000177414.13|OTTHUMG00000009023.6|OTTHUMT00000474089.1|UBE2U-206|UBE2U|1550|UTR5:1-424|CDS:425-1390|UTR3:1391-1550|,mRNA,0.999
ENST00000650283.1|ENSG00000116717.13|OTTHUMG00000009374.5|OTTHUMT00000500956.1|GADD45A-207|GADD45A|753|UTR5:1-281|CDS:282-464|UTR3:465-753|,mRNA,1.0
ENST00000525124.1|ENSG00000024526.17|OTTHUMG00000009212.5|OTTHUMT00000025516.3|DEPDC1-205|DEPDC1|582|UTR5:1-480|CDS:481-582|,mRNA,1.0
ENST00000444984.1|ENSG00000162620.16|OTTHUMG00000009508.6|OTTHUMT00000026521.2|LRRIQ3-207|LRRIQ3|372|CDS:1-316|UTR3:317-372|,lncRNA,1.0
ENST00000370872.7|ENSG00000116791.14|OTTHUMG00000009620.6|OTTHUMT00000026561.2|CRYZ-204|CRYZ|1592|UTR5:1-199|CDS:200-778|UTR3:779-1592|,mRNA,0.999
ENST00000417775.5|ENSG00000116791.14|OTTHUMG00000009620.6|-|CRYZ-205|CRYZ|2301|UTR5:1-505|CDS:506-1495|UTR3:1496-2301|,mRNA,0.999
ENST00000526196.5|ENSG00000117054.13|OTTHUMG00000009784.3|OTTHUMT00000388945.1|ACADM-209|ACADM|1451|UTR5:1-82|CDS:83-226|UTR3:227-1451|,mRNA,1.0
ENST00000370834.9|ENSG00000117054.13|OTTHUMG00000009784.3|OTTHUMT00000026968.2|ACADM-201|ACADM|2172|UTR5:1-79|CDS:80-1444|UTR3:1445-2172|,mRNA,1.0
ENST00000370826.3|ENSG00000137955.16|OTTHUMG00000009786.3|OTTHUMT00000092541.1|RABGGTB-202|RABGGTB|512|UTR5:1-41|CDS:42-500|UTR3:501-512|,mRNA,1.0
ENST00000481579.5|ENSG00000077254.14|OTTHUMG00000009651.5|OTTHUMT00000026925.3|USP33-209|USP33|2866|CDS:1-1370|UTR3:1371-2866|,mRNA,0.999
ENST00000344356.5|ENSG00000162642.14|OTTHUMG00000009966.5|OTTHUMT00000027615.3|C1orf52-202|C1orf52|504|CDS:1-504|,mRNA,0.999
ENST00000449584.5|ENSG00000137948.18|OTTHUMG00000010113.5|OTTHUMT00000318476.2|BRDT-212|BRDT|550|UTR5:1-394|CDS:395-550|,mRNA,0.999
ENST00000370373.2|ENSG00000203910.9|OTTHUMG00000010285.4|OTTHUMT00000028365.3|C1orf146-201|C1orf146|871|UTR5:1-464|CDS:465-830|UTR3:831-871|,mRNA,0.947
ENST00000613902.4|ENSG00000154511.12|OTTHUMG00000010894.3|-|DIPK1A-203|DIPK1A|2468|UTR5:1-93|CDS:94-1245|UTR3:1246-2468|,mRNA,1.0
ENST00000455267.1|ENSG00000122483.17|OTTHUMG00000010598.6|OTTHUMT00000029244.2|CCDC18-207|CCDC18|2161|CDS:1-2161|,mRNA,0.999
ENST00000263174.9|ENSG00000099260.11|OTTHUMG00000010764.3|OTTHUMT00000029672.2|PALMD-201|PALMD|2334|UTR5:1-205|CDS:206-1861|UTR3:1862-2334|,mRNA,1.0
ENST00000532117.1|ENSG00000185946.16|OTTHUMG00000166613.3|OTTHUMT00000390818.1|RNPC3-207|RNPC3|237|CDS:1-57|UTR3:58-237|,lncRNA,1.0
ENST00000330330.9|ENSG00000174876.16|OTTHUMG00000011021.2|-|AMY1B-201|AMY1B|1862|UTR5:1-295|CDS:296-1831|UTR3:1832-1862|,mRNA,1.0
ENST00000462402.5|ENSG00000179902.12|OTTHUMG00000011735.3|OTTHUMT00000032420.2|C1orf194-206|C1orf194|485|UTR5:1-167|CDS:168-278|UTR3:279-485|,mRNA,0.956
ENST00000369870.7|ENSG00000162650.16|OTTHUMG00000011027.2|OTTHUMT00000030331.1|ATXN7L2-202|ATXN7L2|2318|UTR5:1-15|CDS:16-2184|UTR3:2185-2318|,mRNA,1.0
ENST00000531734.5|ENSG00000116337.16|OTTHUMG00000011649.7|OTTHUMT00000390611.2|AMPD2-223|AMPD2|572|UTR5:1-261|CDS:262-572|,mRNA,0.999
ENST00000369819.2|ENSG00000134184.12|OTTHUMG00000011635.4|OTTHUMT00000032154.2|GSTM1-203|GSTM1|790|UTR5:1-16|CDS:17-466|UTR3:467-790|,mRNA,1.0
ENST00000369812.6|ENSG00000134201.12|OTTHUMG00000011644.5|-|GSTM5-202|GSTM5|657|CDS:1-657|,mRNA,1.0
ENST00000648974.1|ENSG00000134201.12|OTTHUMG00000011644.5|OTTHUMT00000499294.2|GSTM5-208|GSTM5|720|CDS:1-332|UTR3:333-720|,mRNA,0.639
ENST00000525659.5|ENSG00000184371.14|OTTHUMG00000011646.4|OTTHUMT00000390377.2|CSF1-207|CSF1|551|UTR5:1-211|CDS:212-551|,mRNA,1.0
ENST00000420111.6|ENSG00000184371.14|OTTHUMG00000011646.4|OTTHUMT00000032211.2|CSF1-205|CSF1|1083|UTR5:1-116|CDS:117-887|UTR3:888-1083|,mRNA,1.0
ENST00000438661.2|ENSG00000116396.14|OTTHUMG00000011037.11|OTTHUMT00000035923.4|KCNC4-204|KCNC4|2953|CDS:1-1881|UTR3:1882-2953|,mRNA,1.0
ENST00000271324.6|ENSG00000143119.14|OTTHUMG00000048020.5|OTTHUMT00000032931.2|CD53-201|CD53|1505|UTR5:1-118|CDS:119-778|UTR3:779-1505|,mRNA,1.0
ENST00000422815.5|ENSG00000134216.19|OTTHUMG00000011165.4|OTTHUMT00000030714.1|CHIA-205|CHIA|1354|CDS:1-1263|UTR3:1264-1354|,mRNA,1.0
ENST00000449340.1|ENSG00000116455.14|OTTHUMG00000011748.3|OTTHUMT00000032468.1|WDR77-202|WDR77|877|CDS:1-875|UTR3:876-877|,mRNA,1.0
ENST00000315987.6|ENSG00000171385.9|OTTHUMG00000011989.1|OTTHUMT00000033144.1|KCND3-202|KCND3|2716|UTR5:1-480|CDS:481-2448|UTR3:2449-2716|,mRNA,1.0
ENST00000369633.6|ENSG00000155366.16|OTTHUMG00000011905.6|-|RHOC-204|RHOC|1295|UTR5:1-300|CDS:301-882|UTR3:883-1295|,mRNA,1.0
ENST00000393300.6|ENSG00000116774.12|OTTHUMG00000011980.3|-|OLFML3-203|OLFML3|1961|UTR5:1-438|CDS:439-1476|UTR3:1477-1961|,mRNA,1.0
ENST00000610096.1|ENSG00000134207.16|OTTHUMG00000011755.6|OTTHUMT00000032537.3|SYT6-207|SYT6|1897|UTR5:1-78|CDS:79-294|UTR3:295-1897|,mRNA,1.0
ENST00000609577.1|ENSG00000134207.16|OTTHUMG00000011755.6|OTTHUMT00000314820.3|SYT6-206|SYT6|572|UTR5:1-307|CDS:308-572|,mRNA,0.999
ENST00000525132.1|ENSG00000009307.16|OTTHUMG00000012060.6|OTTHUMT00000392611.1|CSDE1-209|CSDE1|521|UTR5:1-411|CDS:412-521|,mRNA,1.0
ENST00000369502.1|ENSG00000163393.13|OTTHUMG00000012008.4|OTTHUMT00000097502.1|SLC22A15-201|SLC22A15|1230|UTR5:1-14|CDS:15-752|UTR3:753-1230|,mRNA,0.999
ENST00000328189.7|ENSG00000134258.17|OTTHUMG00000012118.4|-|VTCN1-201|VTCN1|2289|UTR5:1-105|CDS:106-606|UTR3:607-2289|,mRNA,0.999
ENST00000369441.7|ENSG00000065183.16|OTTHUMG00000012197.3|-|WDR3-202|WDR3|1035|UTR5:1-95|CDS:96-218|UTR3:219-1035|,mRNA,1.0
ENST00000641115.1|ENSG00000092621.12|OTTHUMG00000012100.6|OTTHUMT00000493313.1|PHGDH-210|PHGDH|1638|UTR5:1-125|CDS:126-1463|UTR3:1464-1638|,mRNA,1.0
ENST00000652763.1|ENSG00000273136.7|OTTHUMG00000189374.4|OTTHUMT00000502077.1|NBPF26-211|NBPF26|1391|UTR5:1-1160|CDS:1161-1391|,mRNA,1.0
ENST00000577856.2|ENSG00000263353.3|OTTHUMG00000185015.2|OTTHUMT00000469441.2|PPIAL4A-201|PPIAL4A|660|UTR5:1-75|CDS:76-570|UTR3:571-660|,mRNA,1.0
ENST00000400889.3|ENSG00000215784.6|OTTHUMG00000074801.5|OTTHUMT00000158589.5|FAM72D-201|FAM72D|2423|UTR5:1-874|CDS:875-1324|UTR3:1325-2423|,mRNA,0.999
ENST00000421822.2|ENSG00000168509.20|OTTHUMG00000013748.7|OTTHUMT00000360588.2|HJV-203|HJV|536|UTR5:1-256|CDS:257-536|,lncRNA,0.997
ENST00000254090.9|ENSG00000131781.13|OTTHUMG00000014607.5|OTTHUMT00000040373.4|FMO5-201|FMO5|2331|UTR5:1-90|CDS:91-1692|UTR3:1693-2331|,mRNA,1.0
ENST00000651510.1|ENSG00000131778.19|OTTHUMG00000150271.8|OTTHUMT00000501824.1|CHD1L-224|CHD1L|2881|UTR5:1-25|CDS:26-529|UTR3:530-2881|,mRNA,1.0
ENST00000488864.5|ENSG00000131778.19|OTTHUMG00000150271.8|OTTHUMT00000477678.1|CHD1L-208|CHD1L|2415|CDS:1-171|UTR3:172-2415|,mRNA,1.0
ENST00000493129.2|ENSG00000162836.12|OTTHUMG00000014019.8|OTTHUMT00000039421.3|ACP6-204|ACP6|543|UTR5:1-114|CDS:115-543|,mRNA,0.999
ENST00000464103.5|ENSG00000178104.19|OTTHUMG00000013846.16|-|PDE4DIP-208|PDE4DIP|1055|UTR5:1-88|CDS:89-619|UTR3:620-1055|,mRNA,1.0
ENST00000647854.1|ENSG00000118298.12|OTTHUMG00000012549.8|OTTHUMT00000499000.2|CA14-206|CA14|1531|UTR5:1-127|CDS:128-1141|UTR3:1142-1531|,mRNA,0.999
ENST00000368962.6|ENSG00000143379.12|OTTHUMG00000035003.7|OTTHUMT00000084718.2|SETDB1-202|SETDB1|1478|UTR5:1-126|CDS:127-1320|UTR3:1321-1478|,mRNA,1.0
ENST00000312210.9|ENSG00000143409.15|OTTHUMG00000035061.7|OTTHUMT00000084883.3|MINDY1-201|MINDY1|2400|UTR5:1-678|CDS:679-1662|UTR3:1663-2400|,mRNA,0.999
ENST00000621728.4|ENSG00000143434.15|OTTHUMG00000012261.3|-|SEMA6C-210|SEMA6C|1918|UTR5:1-76|CDS:77-1690|UTR3:1691-1918|,mRNA,1.0
ENST00000466891.5|ENSG00000163157.15|OTTHUMG00000012350.6|OTTHUMT00000034422.3|TMOD4-204|TMOD4|441|CDS:1-371|UTR3:372-441|,lncRNA,0.998
ENST00000418435.1|ENSG00000143398.20|OTTHUMG00000012351.22|OTTHUMT00000034426.15|PIP5K1A-205|PIP5K1A|353|UTR5:1-93|CDS:94-353|,lncRNA,0.997
ENST00000594456.1|ENSG00000143442.22|OTTHUMG00000012499.10|OTTHUMT00000464651.1|POGZ-221|POGZ|561|CDS:1-329|UTR3:330-561|,mRNA,0.556
ENST00000360090.3|ENSG00000196734.8|OTTHUMG00000014402.1|OTTHUMT00000040060.1|LCE1B-201|LCE1B|1139|UTR5:1-476|CDS:477-833|UTR3:834-1139|,mRNA,0.964
ENST00000368756.1|ENSG00000163216.7|OTTHUMG00000014396.2|OTTHUMT00000040052.1|SPRR2D-202|SPRR2D|788|UTR5:1-289|CDS:290-508|UTR3:509-788|,mRNA,0.999
ENST00000368722.5|ENSG00000143556.9|OTTHUMG00000013123.2|OTTHUMT00000036790.1|S100A7-201|S100A7|442|UTR5:1-74|CDS:75-380|UTR3:381-442|,mRNA,0.999
ENST00000497140.5|ENSG00000196754.10|OTTHUMG00000035031.3|OTTHUMT00000097829.2|S100A2-206|S100A2|697|UTR5:1-403|CDS:404-598|UTR3:599-697|,mRNA,0.999
ENST00000403433.5|ENSG00000160679.13|OTTHUMG00000037052.2|OTTHUMT00000089968.1|CHTOP-205|CHTOP|1923|UTR5:1-281|CDS:282-890|UTR3:891-1923|,mRNA,0.999
ENST00000458027.5|ENSG00000143554.14|OTTHUMG00000037155.6|OTTHUMT00000098821.1|SLC27A3-204|SLC27A3|1357|CDS:1-1202|UTR3:1203-1357|,mRNA,1.0
ENST00000643794.1|ENSG00000177954.13|OTTHUMG00000036591.4|OTTHUMT00000089000.2|RPS27-205|RPS27|467|UTR5:1-34|CDS:35-280|UTR3:281-467|,mRNA,0.999
ENST00000412170.5|ENSG00000160691.18|OTTHUMG00000037295.6|OTTHUMT00000090929.2|SHC1-206|SHC1|692|UTR5:1-92|CDS:93-692|,mRNA,1.0
ENST00000525273.5|ENSG00000163357.10|OTTHUMG00000041314.2|OTTHUMT00000387788.1|DCST1-205|DCST1|1895|UTR5:1-118|CDS:119-1705|UTR3:1706-1895|,mRNA,1.0
ENST00000612683.1|ENSG00000160752.14|OTTHUMG00000013909.3|OTTHUMT00000476540.1|FDPS-221|FDPS|1198|UTR5:1-108|CDS:109-1170|UTR3:1171-1198|,mRNA,1.0
ENST00000295566.8|ENSG00000163374.19|OTTHUMG00000035437.8|OTTHUMT00000086027.1|YY1AP1-201|YY1AP1|2626|UTR5:1-24|CDS:25-2415|UTR3:2416-2626|,mRNA,1.0
ENST00000475056.5|ENSG00000132676.16|OTTHUMG00000035439.6|OTTHUMT00000086073.2|DAP3-215|DAP3|682|CDS:1-348|UTR3:349-682|,mRNA,0.999
ENST00000609492.1|ENSG00000143622.11|OTTHUMG00000014104.4|OTTHUMT00000471601.2|RIT1-206|RIT1|574|UTR5:1-120|CDS:121-574|,mRNA,1.0
ENST00000471589.5|ENSG00000116584.18|OTTHUMG00000017464.9|OTTHUMT00000046213.3|ARHGEF2-211|ARHGEF2|892|UTR5:1-205|CDS:206-892|,mRNA,1.0
ENST00000474377.5|ENSG00000163479.14|OTTHUMG00000017456.4|OTTHUMT00000046182.2|SSR2-208|SSR2|639|UTR5:1-27|CDS:28-429|UTR3:430-639|,mRNA,1.0
ENST00000368301.6|ENSG00000160789.20|OTTHUMG00000013961.6|OTTHUMT00000039194.3|LMNA-207|LMNA|2461|UTR5:1-641|CDS:642-2360|UTR3:2361-2461|,mRNA,1.0
ENST00000368259.6|ENSG00000163468.15|OTTHUMG00000024061.8|OTTHUMT00000387013.1|CCT3-204|CCT3|1815|UTR5:1-61|CDS:62-1585|UTR3:1586-1815|,mRNA,1.0
ENST00000368233.3|ENSG00000163382.12|OTTHUMG00000033206.2|OTTHUMT00000081047.1|NAXE-201|NAXE|1012|UTR5:1-27|CDS:28-765|UTR3:766-1012|,mRNA,1.0
ENST00000463513.5|ENSG00000160818.16|OTTHUMG00000033203.4|OTTHUMT00000081032.2|GPATCH4-204|GPATCH4|857|UTR5:1-112|CDS:113-472|UTR3:473-857|,mRNA,1.0
ENST00000641861.1|ENSG00000180433.5|OTTHUMG00000022772.3|OTTHUMT00000059065.3|OR6K6-202|OR6K6|1172|UTR5:1-168|CDS:169-1128|UTR3:1129-1172|,mRNA,1.0
ENST00000566111.5|ENSG00000163565.18|OTTHUMG00000037108.6|OTTHUMT00000421719.3|IFI16-213|IFI16|856|UTR5:1-607|CDS:608-856|,mRNA,0.999
ENST00000611023.1|ENSG00000085552.17|OTTHUMG00000022794.3|-|IGSF9-206|IGSF9|2663|UTR5:1-206|CDS:207-2360|UTR3:2361-2663|,mRNA,1.0
ENST00000368057.8|ENSG00000162739.14|OTTHUMG00000022729.2|OTTHUMT00000059010.2|SLAMF6-202|SLAMF6|2733|UTR5:1-63|CDS:64-1062|UTR3:1063-2733|,mRNA,0.999
ENST00000318289.14|ENSG00000215845.11|OTTHUMG00000031476.4|OTTHUMT00000077077.1|TSTD1-201|TSTD1|626|UTR5:1-48|CDS:49-378|UTR3:379-626|,mRNA,1.0
ENST00000368018.2|ENSG00000186517.14|OTTHUMG00000031477.4|OTTHUMT00000382788.1|ARHGAP30-204|ARHGAP30|560|UTR5:1-51|CDS:52-243|UTR3:244-560|,mRNA,1.0
ENST00000652729.1|ENSG00000143224.18|OTTHUMG00000034342.4|OTTHUMT00000502781.1|PPOX-227|PPOX|565|UTR5:1-126|CDS:127-565|,mRNA,1.0
ENST00000652182.1|ENSG00000143224.18|OTTHUMG00000034342.4|OTTHUMT00000502783.1|PPOX-224|PPOX|1526|UTR5:1-219|CDS:220-1526|,mRNA,0.999
ENST00000367993.7|ENSG00000158864.12|OTTHUMG00000034344.1|OTTHUMT00000083015.1|NDUFS2-201|NDUFS2|2042|UTR5:1-448|CDS:449-1840|UTR3:1841-2042|,mRNA,1.0
ENST00000491350.1|ENSG00000158874.11|OTTHUMG00000034346.3|OTTHUMT00000083038.2|APOA2-210|APOA2|263|UTR5:1-7|CDS:8-91|UTR3:92-263|,lncRNA,1.0
ENST00000511676.5|ENSG00000143257.11|OTTHUMG00000034347.3|OTTHUMT00000359174.1|NR1I3-228|NR1I3|1061|UTR5:1-41|CDS:42-1001|UTR3:1002-1061|,mRNA,1.0
ENST00000367979.6|ENSG00000143257.11|OTTHUMG00000034347.3|OTTHUMT00000359195.2|NR1I3-201|NR1I3|1074|CDS:1-1074|,mRNA,1.0
ENST00000526189.2|ENSG00000158887.16|OTTHUMG00000034341.5|OTTHUMT00000381803.2|MPZ-205|MPZ|957|CDS:1-410|UTR3:411-957|,mRNA,1.0
ENST00000650385.1|ENSG00000162747.11|OTTHUMG00000074099.5|OTTHUMT00000157321.4|FCGR3B-209|FCGR3B|2103|UTR5:1-82|CDS:83-784|UTR3:785-2103|,mRNA,0.999
ENST00000367949.6|ENSG00000132185.16|OTTHUMG00000034537.1|-|FCRLA-206|FCRLA|1792|UTR5:1-242|CDS:243-821|UTR3:822-1792|,mRNA,0.999
ENST00000524800.5|ENSG00000143228.13|OTTHUMG00000034275.4|OTTHUMT00000388676.1|NUF2-208|NUF2|1845|UTR5:1-333|CDS:334-1587|UTR3:1588-1845|,mRNA,1.0
ENST00000628579.1|ENSG00000143183.16|OTTHUMG00000034672.4|-|TMCO1-209|TMCO1|477|UTR5:1-18|CDS:19-477|,mRNA,0.964
ENST00000338353.3|ENSG00000188859.6|OTTHUMG00000034705.4|-|FAM78B-201|FAM78B|1597|UTR5:1-590|CDS:591-1376|UTR3:1377-1597|,mRNA,1.0
ENST00000367870.6|ENSG00000143194.13|OTTHUMG00000034432.3|-|MAEL-201|MAEL|1831|UTR5:1-264|CDS:265-1476|UTR3:1477-1831|,mRNA,1.0
ENST00000560232.6|ENSG00000143190.23|OTTHUMG00000034436.12|OTTHUMT00000416072.2|POU2F1-216|POU2F1|1195|UTR5:1-7|CDS:8-181|UTR3:182-1195|,mRNA,0.999
ENST00000370509.5|ENSG00000143162.9|OTTHUMG00000034682.4|OTTHUMT00000083911.2|CREG1-201|CREG1|1969|UTR5:1-21|CDS:22-684|UTR3:685-1969|,mRNA,1.0
ENST00000448405.5|ENSG00000197965.12|OTTHUMG00000034571.5|OTTHUMT00000326410.1|MPZL1-205|MPZL1|1596|UTR5:1-168|CDS:169-456|UTR3:457-1596|,mRNA,1.0
ENST00000367805.7|ENSG00000117477.12|OTTHUMG00000035448.4|OTTHUMT00000086098.1|CCDC181-201|CCDC181|1914|UTR5:1-210|CDS:211-1737|UTR3:1738-1914|,mRNA,1.0
ENST00000491570.2|ENSG00000117477.12|OTTHUMG00000035448.4|OTTHUMT00000086101.2|CCDC181-206|CCDC181|1652|UTR5:1-210|CDS:211-1467|UTR3:1468-1652|,mRNA,1.0
ENST00000496973.5|ENSG00000000460.17|OTTHUMG00000035821.9|OTTHUMT00000087484.2|C1orf112-208|C1orf112|782|UTR5:1-60|CDS:61-603|UTR3:604-782|,mRNA,1.0
ENST00000454472.1|ENSG00000171806.12|OTTHUMG00000035813.3|OTTHUMT00000087111.2|METTL18-203|METTL18|850|UTR5:1-296|CDS:297-850|,mRNA,0.998
ENST00000367679.6|ENSG00000116161.17|OTTHUMG00000034941.7|OTTHUMT00000084583.3|CACYBP-201|CACYBP|2766|UTR5:1-448|CDS:449-1135|UTR3:1136-2766|,mRNA,0.999
ENST00000282990.10|ENSG00000153029.14|OTTHUMG00000035175.2|OTTHUMT00000085135.1|MR1-201|MR1|2043|UTR5:1-5|CDS:6-755|UTR3:756-2043|,mRNA,1.0
ENST00000508450.5|ENSG00000135824.12|OTTHUMG00000035219.6|OTTHUMT00000358982.2|RGS8-206|RGS8|563|UTR5:1-392|CDS:393-563|,lncRNA,0.999
ENST00000367459.8|ENSG00000090104.12|OTTHUMG00000035598.4|OTTHUMT00000086391.2|RGS1-201|RGS1|1352|UTR5:1-20|CDS:21-650|UTR3:651-1352|,mRNA,0.999
ENST00000367441.1|ENSG00000116747.12|OTTHUMG00000035675.5|OTTHUMT00000086689.1|RO60-201|RO60|1791|UTR5:1-39|CDS:40-1656|UTR3:1657-1791|,mRNA,1.0
ENST00000367439.7|ENSG00000023572.9|OTTHUMG00000035677.2|OTTHUMT00000086699.2|GLRX2-201|GLRX2|701|UTR5:1-49|CDS:50-544|UTR3:545-701|,mRNA,1.0
ENST00000466914.2|ENSG00000162687.17|OTTHUMG00000035611.5|OTTHUMT00000087262.2|KCNT2-204|KCNT2|695|CDS:1-508|UTR3:509-695|,mRNA,0.999
ENST00000593583.1|ENSG00000134369.15|OTTHUMG00000035766.7|-|NAV1-210|NAV1|726|CDS:1-726|,mRNA,0.999
ENST00000477625.5|ENSG00000143851.15|OTTHUMG00000035931.7|OTTHUMT00000357725.3|PTPN7-210|PTPN7|673|UTR5:1-307|CDS:308-673|,mRNA,1.0
ENST00000448911.1|ENSG00000188770.9|OTTHUMG00000036100.3|OTTHUMT00000098772.2|OPTC-202|OPTC|560|UTR5:1-36|CDS:37-560|,mRNA,1.0
ENST00000504648.5|ENSG00000117266.15|OTTHUMG00000037203.6|OTTHUMT00000358278.1|CDK18-213|CDK18|2435|UTR5:1-447|CDS:448-666|UTR3:667-2435|,mRNA,1.0
ENST00000489709.5|ENSG00000174514.13|OTTHUMG00000037197.5|OTTHUMT00000090608.2|MFSD4A-206|MFSD4A|1136|UTR5:1-49|CDS:50-1135|UTR3:1136-1136|,mRNA,1.0
ENST00000616173.4|ENSG00000174514.13|OTTHUMG00000037197.5|OTTHUMT00000473438.2|MFSD4A-210|MFSD4A|542|UTR5:1-179|CDS:180-542|,mRNA,1.0
ENST00000419187.6|ENSG00000266028.7|OTTHUMG00000184381.5|-|SRGAP2-201|SRGAP2|1477|UTR5:1-448|CDS:449-1366|UTR3:1367-1477|,mRNA,1.0
ENST00000271764.7|ENSG00000143486.16|OTTHUMG00000184619.3|OTTHUMT00000468970.2|EIF2D-201|EIF2D|2011|UTR5:1-123|CDS:124-1878|UTR3:1879-2011|,mRNA,1.0
ENST00000367109.6|ENSG00000143479.16|OTTHUMG00000036339.4|OTTHUMT00000088458.1|DYRK3-203|DYRK3|2163|UTR5:1-168|CDS:169-1935|UTR3:1936-2163|,mRNA,1.0
ENST00000367091.8|ENSG00000162894.12|OTTHUMG00000036457.6|OTTHUMT00000088677.2|FCMR-201|FCMR|2962|UTR5:1-87|CDS:88-1260|UTR3:1261-2962|,mRNA,0.999
ENST00000400962.7|ENSG00000162897.15|OTTHUMG00000036579.4|-|FCAMR-203|FCAMR|1898|UTR5:1-417|CDS:418-1215|UTR3:1216-1898|,mRNA,0.999
ENST00000391921.9|ENSG00000196352.15|OTTHUMG00000036255.7|OTTHUMT00000088209.3|CD55-206|CD55|1180|UTR5:1-123|CDS:124-1077|UTR3:1078-1180|,mRNA,1.0
ENST00000356522.4|ENSG00000174059.16|OTTHUMG00000036565.2|OTTHUMT00000088934.1|CD34-202|CD34|2874|UTR5:1-322|CDS:323-1309|UTR3:1310-2874|,mRNA,0.999
ENST00000423146.5|ENSG00000008118.10|OTTHUMG00000036361.5|OTTHUMT00000088528.2|CAMK1G-203|CAMK1G|808|UTR5:1-73|CDS:74-808|,mRNA,1.0
ENST00000472886.5|ENSG00000143469.19|OTTHUMG00000036652.7|OTTHUMT00000089124.1|SYT14-204|SYT14|2966|UTR5:1-14|CDS:15-1682|UTR3:1683-2966|,mRNA,0.999
ENST00000526997.5|ENSG00000203705.11|OTTHUMG00000036805.11|OTTHUMT00000386393.1|TATDN3-208|TATDN3|794|UTR5:1-16|CDS:17-592|UTR3:593-794|,mRNA,1.0
ENST00000354807.7|ENSG00000162813.18|OTTHUMG00000037435.7|OTTHUMT00000091144.2|BPNT1-202|BPNT1|1152|UTR5:1-95|CDS:96-971|UTR3:972-1152|,mRNA,1.0
ENST00000366913.8|ENSG00000117791.16|OTTHUMG00000037354.6|OTTHUMT00000090911.3|MARC2-202|MARC2|2146|UTR5:1-210|CDS:211-1218|UTR3:1219-2146|,mRNA,1.0
ENST00000350027.8|ENSG00000143498.18|OTTHUMG00000037544.4|-|TAF1A-201|TAF1A|1966|UTR5:1-209|CDS:210-1562|UTR3:1563-1966|,mRNA,1.0
ENST00000483398.5|ENSG00000143514.17|OTTHUMG00000037379.5|OTTHUMT00000357655.2|TP53BP2-209|TP53BP2|1841|CDS:1-194|UTR3:195-1841|,mRNA,1.0
ENST00000481213.5|ENSG00000143748.18|OTTHUMG00000037536.9|OTTHUMT00000091462.2|NVL-215|NVL|591|CDS:1-145|UTR3:146-591|,mRNA,0.797
ENST00000537914.5|ENSG00000196187.12|OTTHUMG00000037442.5|-|TMEM63A-209|TMEM63A|1018|UTR5:1-637|CDS:638-886|UTR3:887-1018|,mRNA,1.0
ENST00000524196.5|ENSG00000143801.17|OTTHUMG00000037563.7|OTTHUMT00000381592.3|PSEN2-210|PSEN2|734|UTR5:1-671|CDS:672-734|,mRNA,0.997
ENST00000336520.8|ENSG00000162910.19|OTTHUMG00000037965.11|OTTHUMT00000092812.3|MRPL55-203|MRPL55|738|UTR5:1-276|CDS:277-663|UTR3:664-738|,mRNA,1.0
ENST00000366706.6|ENSG00000154358.20|OTTHUMG00000039772.11|OTTHUMT00000095987.4|OBSCN-203|OBSCN|2983|CDS:1-2577|UTR3:2578-2983|,mRNA,1.0
ENST00000644483.1|ENSG00000116906.13|OTTHUMG00000038024.4|OTTHUMT00000494778.1|GNPAT-206|GNPAT|2685|UTR5:1-163|CDS:164-565|UTR3:566-2685|,mRNA,1.0
ENST00000366644.3|ENSG00000010072.16|OTTHUMG00000038022.3|OTTHUMT00000092861.2|SPRTN-203|SPRTN|795|UTR5:1-234|CDS:235-795|,mRNA,0.98
ENST00000317586.8|ENSG00000162946.22|OTTHUMG00000037835.8|OTTHUMT00000092355.2|DISC1-202|DISC1|2636|UTR5:1-53|CDS:54-1163|UTR3:1164-2636|,mRNA,0.999
ENST00000642431.1|ENSG00000285053.1|OTTHUMG00000192486.7|OTTHUMT00000494696.1|TBCE-277|TBCE|2328|CDS:1-143|UTR3:144-2328|,mRNA,0.999
ENST00000645899.1|ENSG00000284770.2|OTTHUMG00000039987.14|OTTHUMT00000494605.1|TBCE-254|TBCE|1788|UTR5:1-120|CDS:121-1683|UTR3:1684-1788|,mRNA,1.0
ENST00000647332.1|ENSG00000284770.2|OTTHUMG00000039987.14|OTTHUMT00000494717.1|TBCE-271|TBCE|761|UTR5:1-106|CDS:107-247|UTR3:248-761|,mRNA,0.996
ENST00000341872.10|ENSG00000116977.18|OTTHUMG00000039953.10|OTTHUMT00000096366.2|LGALS8-203|LGALS8|2437|UTR5:1-381|CDS:382-1335|UTR3:1336-2437|,mRNA,0.999
ENST00000323938.10|ENSG00000116977.18|OTTHUMG00000039953.10|OTTHUMT00000387049.1|LGALS8-202|LGALS8|1855|UTR5:1-141|CDS:142-1014|UTR3:1015-1855|,mRNA,0.999
